date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:22	124925/124925	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:50%20GMT	https://zos.alipayobjects.com/rmsportal/SFAOasoQrprZATh.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/SFAOasoQrprZATh.png	(from http://www.antgroup.com/brand.htm)
13:23:22	381581/381581	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:50%20GMT	https://zos.alipayobjects.com/rmsportal/KlGqfSYvxGdUqmY.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/KlGqfSYvxGdUqmY.png	(from http://www.antgroup.com/brand.htm)
13:23:22	186861/186861	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:50%20GMT	https://zos.alipayobjects.com/rmsportal/qfQyCweWKSvfhHk.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/qfQyCweWKSvfhHk.png	(from http://www.antgroup.com/brand.htm)
13:23:22	368850/368850	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:51%20GMT	https://zos.alipayobjects.com/rmsportal/iLuHIGMpcmsyKPo.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/iLuHIGMpcmsyKPo.png	(from http://www.antgroup.com/brand.htm)
13:23:23	174430/174430	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:50%20GMT	https://zos.alipayobjects.com/rmsportal/dNVadEFWvWJVzxs.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/dNVadEFWvWJVzxs.png	(from http://www.antgroup.com/brand.htm)
13:23:23	568869/568869	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:51%20GMT	https://zos.alipayobjects.com/rmsportal/ySTMUOICufctReB.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/ySTMUOICufctReB.png	(from http://www.antgroup.com/brand.htm)
13:23:23	215593/215593	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:50%20GMT	https://zos.alipayobjects.com/rmsportal/maNswoTPZnOmqVz.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/maNswoTPZnOmqVz.png	(from http://www.antgroup.com/brand.htm)
13:23:23	495202/495202	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:51%20GMT	https://zos.alipayobjects.com/rmsportal/aeZiHNCJJVyuqyT.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/aeZiHNCJJVyuqyT.png	(from http://www.antgroup.com/brand.htm)
13:23:23	337023/337023	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:50%20GMT	https://zos.alipayobjects.com/rmsportal/yqHqXalWJgnatQC.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/yqHqXalWJgnatQC.png	(from http://www.antgroup.com/brand.htm)
13:23:24	650210/650210	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:51%20GMT	https://zos.alipayobjects.com/rmsportal/IIFrySzkKxtiNPJ.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/IIFrySzkKxtiNPJ.png	(from http://www.antgroup.com/brand.htm)
13:23:24	958148/958148	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:51%20GMT	https://zos.alipayobjects.com/rmsportal/mMVebXbqdyHXBRY.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/mMVebXbqdyHXBRY.png	(from http://www.antgroup.com/brand.htm)
13:23:24	410540/410540	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:50%20GMT	https://zos.alipayobjects.com/rmsportal/MqNdfWesueyeXQO.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/MqNdfWesueyeXQO.png	(from http://www.antgroup.com/brand.htm)
13:23:24	969/969	---M--	200	added ('OK')	application/x-javascript	etag:%22347350DC10FBCE3F83FAF7417B84BDB9%22	https://a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_brand_html_js-12365c2c65f53d8e20dd.js	D:/My%20Web%20Sites/mayi/a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_brand_html_js-12365c2c65f53d8e20dd.js	(from http://www.antgroup.com/brand.htm)
13:23:25	10591/10591	---MCZ	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202016%2003:31:45%20GMT	https://a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_development_html_css-ac045242015379162f22.css	D:/My%20Web%20Sites/mayi/a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_development_html_css-ac045242015379162f22.css	(from http://www.antgroup.com/development.htm)
13:23:25	10591/10591	---MCZ	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202016%2003:31:47%20GMT	https://a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_exploration_html_css-bb907ce02e56661d271c.css	D:/My%20Web%20Sites/mayi/a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_exploration_html_css-bb907ce02e56661d271c.css	(from http://www.antgroup.com/exploration.htm)
13:23:25	219806/219806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Aug%202016%2011:57:54%20GMT	https://zos.alipayobjects.com/rmsportal/HbBvBvYtyefnjRm.jpg	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/HbBvBvYtyefnjRm.jpg	(from http://www.antgroup.com/development.htm)
13:23:26	10591/10591	---MCZ	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202016%2003:31:46%20GMT	https://a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_address_html_css-a6c2ff8d96b421e61367.css	D:/My%20Web%20Sites/mayi/a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_address_html_css-a6c2ff8d96b421e61367.css	(from http://www.antgroup.com/address.htm)
13:23:26	232737/232737	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Aug%202016%2011:57:54%20GMT	https://zos.alipayobjects.com/rmsportal/ypEPlftFMEvHihy.jpg	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/ypEPlftFMEvHihy.jpg	(from http://www.antgroup.com/exploration.htm)
13:23:26	1179006/1179006	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:27:51%20GMT	https://zos.alipayobjects.com/rmsportal/fhyMWCVALCZwSyO.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/fhyMWCVALCZwSyO.png	(from http://www.antgroup.com/brand.htm)
13:23:26	397/397	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202016%2016:45:28%20GMT	https://zos.alipayobjects.com/rmsportal/rlrukKTtdMLJJNw.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/rlrukKTtdMLJJNw.png	(from http://www.antgroup.com/address.htm)
13:23:31	417127/417127	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:04:16%20GMT	https://zos.alipayobjects.com/rmsportal/UOcBAKnKfTPpUtD.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/UOcBAKnKfTPpUtD.png	(from http://www.antgroup.com/address.htm)
13:23:32	473207/473207	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:04:16%20GMT	https://zos.alipayobjects.com/rmsportal/pmycvhDfbolAvoy.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/pmycvhDfbolAvoy.png	(from http://www.antgroup.com/address.htm)
13:23:32	1228513/1228513	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2012:17:46%20GMT	https://zos.alipayobjects.com/rmsportal/xxROlCQPzIOPzAh.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/xxROlCQPzIOPzAh.png	(from http://www.antgroup.com/address.htm)
13:23:33	340364/340364	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:04:16%20GMT	https://zos.alipayobjects.com/rmsportal/CHuUhNsxJJJMfCW.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/CHuUhNsxJJJMfCW.png	(from http://www.antgroup.com/address.htm)
13:23:33	331453/331453	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202016%2011:04:16%20GMT	https://zos.alipayobjects.com/rmsportal/ShwXQfWtLRgQmZT.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/ShwXQfWtLRgQmZT.png	(from http://www.antgroup.com/address.htm)
13:23:33	1191/1191	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2022%20Sep%202016%2012:45:47%20GMT	https://a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_address_html_js-89dd82cd5de9b5ddabce.js	D:/My%20Web%20Sites/mayi/a.alipayobjects.com/staticweb/app_www_antfinancial_com_view_address_html_js-89dd82cd5de9b5ddabce.js	(from http://www.antgroup.com/address.htm)
13:23:34	14017/14017	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:22:58%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0403b88b47d1e290baac8	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailacee.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:35	24190/24190	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:22:59%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0414f8028ca1e9336f576	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail4fd0.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:35	33782/33782	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:22:59%20GMT	http://www.antgroup.com/newsDetail.html?id=57b041d1f2879b1e1f44db20	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetaila578.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:36	16839/16839	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:00%20GMT	http://www.antgroup.com/newsDetail.html?id=57b04212f2879b1e1f44db21	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailfae3.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:36	16263/16263	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:00%20GMT	http://www.antgroup.com/newsDetail.html?id=57b042413ca91a1e84539a4e	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail44b5.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:36	15216/15216	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:00%20GMT	http://www.antgroup.com/newsDetail.html?id=57b04267bd46051b718c3fdf	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailef75.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:37	26674/26674	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:01%20GMT	http://www.antgroup.com/newsDetail.html?id=57b042ba265ba31b76873362	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail4d1c.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:37	23989/23989	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:01%20GMT	http://www.antgroup.com/newsDetail.html?id=57b043440541924685424d12	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail4408.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:38	24506/24506	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:02%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0448d8376d41e8ecf5535	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailefae.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:38	15596/15596	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:02%20GMT	http://www.antgroup.com/newsDetail.html?id=57b044debd46051b718c3fe0	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail2022.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:38	13074/13074	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:03%20GMT	http://www.antgroup.com/financialKnowledge.htm?pageIndex=1&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/financialKnowledge934b.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:39	13074/13074	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:03%20GMT	http://www.antgroup.com/financialKnowledge.htm?pageIndex=2&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/financialKnowledgebd64.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:39	13074/13074	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:03%20GMT	http://www.antgroup.com/financialKnowledge.htm?pageIndex=3&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/financialKnowledgefcf2.html	(from http://www.antgroup.com/financialKnowledge.htm)
13:23:39	13622/13622	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:03%20GMT	http://www.antgroup.com/newsDetail.html?id=57add2368028ca1e9336f552	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail91c6.html	(from http://www.antgroup.com/riskWarning.htm)
13:23:39	15995/15995	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:04%20GMT	http://www.antgroup.com/newsDetail.html?id=57add36b39a36c1e2488e705	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailcb2f.html	(from http://www.antgroup.com/riskWarning.htm)
13:23:40	13075/13075	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:04%20GMT	http://www.antgroup.com/newsDetail.html?id=57add0baa16e054680973c8c	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail4af9.html	(from http://www.antgroup.com/riskWarning.htm)
13:23:40	12907/12907	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:04%20GMT	http://www.antgroup.com/newsDetail.html?id=57add174265ba31b76873308	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail2f7f.html	(from http://www.antgroup.com/riskWarning.htm)
13:23:41	42906/42906	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:04%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0359c8028ca1e9336f575	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail7343.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:41	32346/32346	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:05%20GMT	http://www.antgroup.com/newsDetail.html?id=57b04caca16e054680973cbf	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail69e8.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:41	20275/20275	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:05%20GMT	http://www.antgroup.com/newsDetail.html?id=57b04d4939a36c1e2488e729	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail8513.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:42	23622/23622	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:06%20GMT	http://www.antgroup.com/newsDetail.html?id=57b063e839a36c1e2488e72a	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail978b.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:42	26664/26664	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:06%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0643b5b8d03468af1998b	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail2452.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:42	43445/43445	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:06%20GMT	http://www.antgroup.com/newsDetail.html?id=57b066e0bd46051b718c3fe1	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail3fd8.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:42	16864/16864	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:07%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0675f39a36c1e2488e72b	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail1382.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:43	15635/15635	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:07%20GMT	http://www.antgroup.com/newsDetail.html?id=57b068a0306ee5467b1a3639	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail111b.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:43	16588/16588	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:07%20GMT	http://www.antgroup.com/newsDetail.html?id=57b068df3ca91a1e84539a50	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail18b4.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:44	30134/30134	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:08%20GMT	http://www.antgroup.com/newsDetail.html?id=57b069073ca91a1e84539a51	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailad3e.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:44	13067/13067	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:08%20GMT	http://www.antgroup.com/policyGuide.htm?pageIndex=1&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/policyGuide934b.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:44	13067/13067	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:09%20GMT	http://www.antgroup.com/policyGuide.htm?pageIndex=2&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/policyGuidebd64.html	(from http://www.antgroup.com/policyGuide.htm)
13:23:44	17079/17079	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:09%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02b5488b47d1e290baac5	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetaila84b.html	(from http://www.antgroup.com/professional.htm)
13:23:45	18737/18737	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:09%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02d248028ca1e9336f573	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail1d69.html	(from http://www.antgroup.com/professional.htm)
13:23:45	18146/18146	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:09%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02da6e059e41b67e009b3	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailfaba.html	(from http://www.antgroup.com/professional.htm)
13:23:46	18154/18154	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:10%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02e0c88b47d1e290baac7	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail4404.html	(from http://www.antgroup.com/professional.htm)
13:23:46	15681/15681	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:10%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02e72a16e054680973cbb	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetaild5fd.html	(from http://www.antgroup.com/professional.htm)
13:23:46	17254/17254	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:11%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02f0ba16e054680973cbc	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetaildaec.html	(from http://www.antgroup.com/professional.htm)
13:23:47	15473/15473	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:11%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02f6a5b8d03468af19989	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetaila31c.html	(from http://www.antgroup.com/professional.htm)
13:23:47	16135/16135	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:11%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02fa7a16e054680973cbd	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail9d08.html	(from http://www.antgroup.com/professional.htm)
13:23:48	33901/33901	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:12%20GMT	http://www.antgroup.com/newsDetail.html?id=57b02ff43ca91a1e84539a4d	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail9a8e.html	(from http://www.antgroup.com/professional.htm)
13:23:48	13068/13068	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:12%20GMT	http://www.antgroup.com/professional.htm?pageIndex=1&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/professional934b.html	(from http://www.antgroup.com/professional.htm)
13:23:48	13068/13068	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:13%20GMT	http://www.antgroup.com/professional.htm?pageIndex=2&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/professionalbd64.html	(from http://www.antgroup.com/professional.htm)
13:23:49	15343/15343	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:13%20GMT	http://www.antgroup.com/newsDetail.html?id=57b00b77a16e054680973cb8	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail7ed0.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:49	16011/16011	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:13%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0118b88b47d1e290baac0	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail5d35.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:49	17463/17463	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:14%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0161f39a36c1e2488e726	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail640f.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:50	16123/16123	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:14%20GMT	http://www.antgroup.com/newsDetail.html?id=57b016d6e059e41b67e009b0	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail460f.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:50	15897/15897	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:14%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0174ee059e41b67e009b1	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailc738.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:50	23080/23080	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:15%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0183288b47d1e290baac1	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail9716.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:51	15749/15749	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:15%20GMT	http://www.antgroup.com/newsDetail.html?id=57b01a8fbd46051b718c3fdd	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetailfb96.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:51	16037/16037	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:15%20GMT	http://www.antgroup.com/newsDetail.html?id=57b021ddf2879b1e1f44db1f	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail1c4a.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:51	19606/19606	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:15%20GMT	http://www.antgroup.com/newsDetail.html?id=57b0228da16e054680973cb9	D:/My%20Web%20Sites/mayi/www.antgroup.com/newsDetail42ab.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:52	13068/13068	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:16%20GMT	http://www.antgroup.com/caseAnalysis.htm?pageIndex=1&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/caseAnalysis934b.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:52	13068/13068	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:16%20GMT	http://www.antgroup.com/caseAnalysis.htm?pageIndex=2&categoryName=	D:/My%20Web%20Sites/mayi/www.antgroup.com/caseAnalysisbd64.html	(from http://www.antgroup.com/caseAnalysis.htm)
13:23:52	3823/3823	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Aug%202016%2002:34:54%20GMT	https://zos.alipayobjects.com/rmsportal/NUqycmdbqYzlmiQ.png	D:/My%20Web%20Sites/mayi/zos.alipayobjects.com/rmsportal/NUqycmdbqYzlmiQ.png	(from http://www.antgroup.com/index.htm?locale=en_US)
13:23:52	93/93	---M--	302	error ('Found')	text/html	date:Sat,%2008%20Oct%202016%2005:23:17%20GMT	http://www.antgroup.com/Version/	D:/My%20Web%20Sites/mayi/www.antgroup.com/Version/index.html	(from https://os.alipayobjects.com/rmsportal/nGFyCGHAblMWsYE.js)
13:23:53	22283/22283	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:17%20GMT	http://www.antgroup.com/news.htm?range=function%20(start,%20stop,%20step)%20{%20%20%20%20%20%20%20%20if(!stop)%20{%20%20%20%20%20%20%20%20%20%20%20%20stop%20=%20start;%20%20%20%20%20%20%20%20%20%20%20%20start%20=%200;%20%20%20%20%20%20%20%20%20%20%20%20step%20=%201;%20%20%20%20%20%20%20%20}%20%20%20%20%20%20%20%20else%20if(!step)%20{%20%20%20%20%20%20%20%20%20%20%20%20step%20=%201;%20%20%20%20%20%20%20%20}%20%20%20%20%20%20%20%20var%20arr%20=%20[];%20%20%20%20%20%20%20%20for(var%20i=start;%20i<stop;%20i+=step)%20{%20%20%20%20%20%20%20%20%20%20%20%20arr.push(i);%20%20%20%20%20%20%20%20}%20%20%20%20%20%20%20%20return%20arr;%20%20%20%20}	D:/My%20Web%20Sites/mayi/www.antgroup.com/news8718.html	(from http://www.antgroup.com/news.htm?categoryName=%e6%96%b0%e5%8f%a3%e7%a2%91)
13:23:53	14628/14628	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:18%20GMT	http://www.antgroup.com/news.htm?categoryName=Ant%20Financial&range=3	D:/My%20Web%20Sites/mayi/www.antgroup.com/news1063.html	(from http://www.antgroup.com/news.htm?range=3)
13:23:53	14636/14636	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Oct%202016%2005:23:18%20GMT	http://www.antgroup.com/news.htm?categoryName=Alipay&range=3	D:/My%20Web%20Sites/mayi/www.antgroup.com/news0492.html	(from http://www.antgroup.com/news.htm?range=3)
